station,Date,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation,Next_Tmax,Next_Tmin
21,2013-07-21,28.5,25.7,76.40016937,93.26371002,28.83866849,25.16477154,9.701007326,45.1364433,0.796419793,0.895336936,0.52870022,0.676974342,6.94037797,20.94256475,0.008185335,3.168017482,37.5507,127.04,26.298,0.5721,5623.480469,28.7,23.9
22,2013-07-21,29.5,25.8,73.02739716,92.95676422,29.31553428,25.41295234,9.160123944,58.74241344,0.782677392,0.902710951,0.48736717,0.634320526,6.07976937,16.67944339,0.006027637,1.815576394,37.5102,127.086,21.9668,0.1332,5615.230469,31,23.8
23,2013-07-21,29.7,26.4,80.68584442,93.9961319,28.09514681,24.90129767,9.773870329,54.7032121,0.834624706,0.872564821,0.554991644,0.708068699,10.74830751,16.44362986,0,0.471730351,37.5372,126.891,15.5876,0.1554,5614.391113,31.2,24.5
24,2013-07-21,28.8,26.3,79.17756653,93.50570679,28.23156691,24.99445175,9.933138172,48.92696436,0.823891267,0.888969656,0.586998152,0.727916445,10.27414908,18.15007039,0,0.867867112,37.5237,126.909,17.2956,0.2223,5612.461426,30.1,24.4
25,2013-07-21,29.2,25.9,76.31803131,93.78825378,28.6879751,25.04526246,9.422748566,46.57112932,0.827608509,0.908999039,0.638620263,0.738315821,9.998446851,18.42803252,0,2.550979865,37.5237,126.97,19.5844,0.2713,5619.105957,30.4,24.3
1,2013-07-22,26.2,22.3,93.71872711,98.7361908,24.71477533,23.80674266,13.3839198,24.08639373,0.818817092,0.925857312,0.566394861,0.597514802,0.115703162,4.070562184,0.123219305,0.000689888,37.6046,126.991,212.335,2.785,5746.562988,23.8,22.7
2,2013-07-22,29.6,23.7,87.58571625,94.46025085,26.17674559,25.2043117,9.7829325,42.64558194,0.750423647,0.955363982,0.555272115,0.534329059,0.115403343,3.815430999,0.18616159,0,37.6046,127.032,44.7624,0.5141,5615.219727,26.2,24.5
3,2013-07-22,28.8,23.8,83.63425446,92.76437378,27.0244902,25.5807921,9.660217961,38.0509427,0.741707164,0.917477982,0.568786825,0.549347482,0.040455883,3.22353822,0.021896674,0,37.5776,127.058,33.3068,0.2661,5609.610352,26.6,24.4
4,2013-07-22,29.3,23.9,93.19138336,98.68825531,26.07398561,24.896291,10.63408436,40.5141126,0.745689274,0.956351267,0.51575982,0.450037226,0.174704156,5.536443591,0.220380541,0.000656397,37.645,127.022,45.716,2.5348,5602.210449,26.9,25
5,2013-07-22,26.2,23.3,87.81147766,95.51258087,26.61485764,24.95085527,9.79797701,43.53151921,0.772434523,0.901636207,0.578640559,0.513353145,0.067531635,5.846464877,0,0,37.5507,127.135,35.038,0.5055,5603.330078,27.6,23.8
6,2013-07-22,29.9,24.3,83.44958496,92.99452972,26.68490771,25.50098454,9.749899487,37.96110968,0.748407779,0.867868987,0.536587722,0.533402577,0.010298225,3.02731173,0,0,37.5102,127.042,54.6384,0.1457,5617.494141,27.4,24.8
7,2013-07-22,29.4,24.1,89.51870728,95.05390167,26.04083961,25.08155053,10.59448137,53.72754288,0.778985802,0.9031911,0.522339687,0.547012274,0.095021504,3.2665133,0.021577134,0.002659839,37.5776,126.838,12.37,0.0985,5594.15918,26.5,24.8
8,2013-07-22,29.9,24.7,85.30836487,92.68154144,26.20802864,25.21240898,10.92766356,38.49229356,0.716294902,0.904404269,0.512218319,0.541911812,0.039293229,2.073851209,0,0,37.4697,126.91,52.518,1.5629,5605.083984,26.9,25
9,2013-07-22,29.8,24.2,88.33085632,94.14530945,25.91928766,24.85331617,11.35911574,44.50118848,0.765017233,0.902863036,0.521642426,0.54234659,0.061199848,3.26926853,0,0,37.4967,126.826,50.9312,0.4125,5622.824219,26.1,24.4
10,2013-07-22,28.7,24.3,86.39729309,94.99410248,25.10324236,24.2495361,11.86081779,38.3426406,0.659466145,0.882277655,0.519904698,0.522256629,0.018421031,2.552946299,0.004024391,0,37.4562,126.955,208.507,5.1782,5611.352539,26.2,24.6
11,2013-07-22,30,24.2,83.85414886,93.32528687,26.83292898,25.48225099,9.333607495,36.90658907,0.766963503,0.906472047,0.541485254,0.534716878,0.009864965,4.134494804,0,0,37.5372,127.085,28.7,0.6233,5611.817383,27.3,24.7
12,2013-07-22,29.2,23.2,83.67241669,92.93997955,26.00558954,24.78039933,10.96435436,35.82058626,0.752007067,0.901358651,0.562548979,0.571637599,0.022981401,2.458670044,0.00439481,0,37.5507,126.988,132.118,0.5931,5667.030273,25.9,23.6
13,2013-07-22,29.4,24.2,84.35778046,93.61489105,26.54247595,25.33425734,9.051251908,35.70013307,0.751481142,0.935520358,0.580711561,0.54751985,0.073651787,3.812239796,0.002247587,0,37.5776,127.083,59.8324,2.6865,5601.636719,26.8,24.5
14,2013-07-22,29.9,24.5,82.83940125,91.56012726,26.73156645,25.36388131,10.82209535,34.19105944,0.713956891,0.901812334,0.521124183,0.554143017,0.034450824,2.222788825,0,0,37.4967,126.927,30.968,0.618,5602.112793,26.9,24.6
15,2013-07-22,29,24,84.04877472,91.92289734,26.8112991,25.3653032,10.10010628,38.76842574,0.745851324,0.904432741,0.55489801,0.575067195,0.03605006,2.817743444,0.009697011,0,37.5507,126.937,30.0464,0.8552,5614.786621,26,24.3
16,2013-07-22,29.7,23.9,85.1195755,92.44084167,26.2574049,25.23612352,10.40448713,48.78920925,0.639526648,0.861427994,0.496695901,0.467966319,0.023724925,2.971873149,0.006590882,0,37.4697,126.995,82.2912,2.2579,5595.178223,26.7,24.1
17,2013-07-22,28.3,23.6,89.58097076,95.26368713,25.89847736,24.78015226,8.50704815,37.35128542,0.773578271,0.957905081,0.58823814,0.522998605,0.174743189,3.998132945,0.030433421,0,37.6181,127.099,53.4712,0.697,5616.77002,26.3,24.2
18,2013-07-22,30.7,24.5,86.15451813,92.18735504,26.70013154,25.3294318,9.282271504,47.72728733,0.66256386,0.85263874,0.495834594,0.485863157,0.020663,3.143648167,0.002390958,0,37.4832,127.024,56.4448,1.2313,5605.04541,27.9,24.8
19,2013-07-22,28.3,23.9,86.20897675,93.13532257,26.27920544,25.00782901,10.10538518,40.14618599,0.817106922,0.909177644,0.559136939,0.587327677,0.050052126,3.314053103,0.03645898,0,37.5776,126.938,75.0924,1.7678,5641.482422,26.2,24.4
20,2013-07-22,29,23.8,95.75268555,99.75077057,25.28528274,24.17071439,16.00208282,5.404379317,0.764863095,0.943397039,0.528037368,0.561353334,0.165634847,4.700892329,0.257505147,0.019379814,37.6181,127.004,146.554,4.7296,5685.478027,26.2,24.5
21,2013-07-22,28.7,24,82.35496521,92.51557922,27.15254467,25.65747004,9.848386188,33.46282131,0.766854136,0.897005987,0.552069711,0.536651513,0.011632398,3.031612874,0.003446462,0,37.5507,127.04,26.298,0.5721,5605.689453,26.4,24.4
22,2013-07-22,30.7,24.1,84.16170502,92.7625351,27.03255351,25.54026267,8.975370208,43.94228498,0.746243449,0.889807814,0.518120372,0.513567792,0.008073064,3.943722099,0,0,37.5102,127.086,21.9668,0.1332,5597.311523,27.3,24.5
23,2013-07-22,29.7,24.7,85.50297546,92.70870209,26.6343592,25.33370647,10.32909228,46.59467077,0.726261986,0.915026724,0.521778983,0.550141348,0.035359674,2.976685689,0.008220059,0,37.5372,126.891,15.5876,0.1554,5596.52002,26.9,24.9
24,2013-07-22,29.8,24.5,83.80806732,91.94009399,26.82271463,25.41935161,10.45521482,39.25974874,0.716025968,0.912356354,0.51924143,0.556806505,0.037000354,2.697854315,0.000595054,0,37.5237,126.909,17.2956,0.2223,5594.527344,27,24.9
25,2013-07-22,29.9,24.3,80.85618591,91.10723877,27.02837046,25.62167113,9.987760286,34.11520604,0.726177441,0.881093642,0.549541026,0.565535849,0.017090717,2.250008382,0,0,37.5237,126.97,19.5844,0.2713,5601.305664,26.9,24.8
1,2013-07-23,23.7,22.8,72.34819031,99.46170044,26.10400991,21.99994395,15.61014056,68.7544243,0.746191582,0.480966362,0.140291777,0.279046413,2.739077278,0.161582741,0,0,37.6046,126.991,212.335,2.785,5728.64502,25.7,20.1
2,2013-07-23,26.2,24.5,63.06931686,96.43387604,28.3919056,23.62532173,11.68513328,63.54810115,0.727447325,0.454350892,0.090906903,0.1301313,1.529069126,0.076098379,0,0,37.6046,127.032,44.7624,0.5141,5596.79834,29.5,22.3
3,2013-07-23,26.6,24.5,56.75931931,94.22505188,28.84404655,23.88354625,12.49821063,33.77615778,0.707091687,0.493056188,0.108607865,0.153172821,1.695931047,0.137882451,0,0,37.5776,127.058,33.3068,0.2661,5591.194824,27.8,23.4
4,2013-07-23,26.7,25,71.49243927,99.32175446,28.1177747,22.72169047,11.00261998,80.53803631,0.687377777,0.432729655,0.056110114,0.160861512,4.580027269,0.159512944,0,0,37.645,127.022,45.716,2.5348,5583.532715,29.1,23.9
5,2013-07-23,27.5,23.8,60.57589722,95.57217407,28.21009719,23.65226684,12.2102199,112.9229309,0.657499468,0.445214116,0.103991398,0.203014437,1.418262586,1.078770002,0,0,37.5507,127.135,35.038,0.5055,5584.763184,28.9,23.8
6,2013-07-23,27.3,25,58.12254334,94.87546539,28.45123477,23.76835798,12.65330613,57.97996473,0.662130107,0.522167895,0.088847114,0.180582775,1.883135896,0.826813539,0,0,37.5102,127.042,54.6384,0.1457,5598.921387,28.3,23.8
7,2013-07-23,26.4,24.9,73.37450409,95.89609528,26.85566666,23.40623943,12.18760196,118.6953519,0.67848744,0.421531567,0.078631177,0.232045394,1.979433112,0.052343125,0,0,37.5776,126.838,12.37,0.0985,5575.671387,28.3,23.4
8,2013-07-23,26.7,25.1,63.42303848,95.40094757,27.83130623,23.40191189,12.3697775,58.23187673,0.656255612,0.491111412,0.116638905,0.230415437,2.144832469,0.322416087,0,0,37.4697,126.91,52.518,1.5629,5586.337402,27.7,23.2
9,2013-07-23,25.9,24.4,70.27391052,95.95483398,26.84549773,23.28193229,12.94747404,98.01166304,0.645223335,0.447714541,0.072492888,0.216757437,1.096827316,0.143180599,0,0,37.4967,126.826,50.9312,0.4125,5604.399414,28.5,22.5
10,2013-07-23,26.1,24.6,69.51412201,97.83852386,26.26763766,22.00911656,13.80900149,66.62641994,0.673022753,0.507427625,0.142310554,0.212803947,1.494283474,1.14514075,0,0,37.4562,126.955,208.507,5.1782,5591.03418,26.8,22.1
11,2013-07-23,27.1,25.1,55.16470718,94.02297211,28.82633394,24.10072115,12.2173787,61.34615954,0.658895882,0.468158317,0.115860288,0.186081116,1.802478281,0.771284501,0,0,37.5372,127.085,28.7,0.6233,5593.521973,28.8,24.1
12,2013-07-23,25.6,23.7,59.93786621,95.88323212,27.47671983,23.155112,13.14414839,40.7007728,0.711898729,0.538865257,0.102652532,0.218563484,1.449106057,0.065637281,0,0,37.5507,126.988,132.118,0.5931,5648.383301,29.6,21.4
13,2013-07-23,26.8,24.6,55.36931229,93.61244202,28.84481909,23.851167,12.08052953,46.63970673,0.693438575,0.482770119,0.110206764,0.159903026,2.401563592,0.285709778,0,0,37.5776,127.083,59.8324,2.6865,5582.858887,28.3,23.8
14,2013-07-23,26.6,24.7,59.54325104,94.53531647,28.45772986,23.89833588,12.40566774,35.21226041,0.697353997,0.48590562,0.084221998,0.239234115,1.92487338,0.147999326,0,0,37.4967,126.927,30.968,0.618,5583.572754,28.2,23.2
15,2013-07-23,25.7,24.4,62.37844086,94.82735443,27.83750825,23.77913611,12.3402071,43.13170898,0.741840439,0.496266091,0.093577861,0.246262835,1.358167763,0.07316116,0,0,37.5507,126.937,30.0464,0.8552,5596.511719,28.7,22.8
16,2013-07-23,26.4,24.3,67.87431335,96.79102325,27.40492346,22.92653662,12.46289364,91.13090237,0.62019148,0.488106633,0.090908922,0.17298089,1.425225486,1.235355854,0,0,37.4697,126.995,82.2912,2.2579,5575.939453,28.2,22
17,2013-07-23,26.2,24.3,64.00774384,95.12378693,28.24826125,23.52686997,11.59277322,115.9901114,0.689039785,0.485890676,0.098629209,0.116697721,1.635288407,0.105181485,0,0,37.6181,127.099,53.4712,0.697,5598.242676,29.4,23.3
18,2013-07-23,27.4,25.2,65.38087463,95.50253296,27.86803719,23.27942676,12.02156878,95.98941231,0.612176124,0.496310593,0.078894817,0.16077262,1.344717558,1.267353455,0,0,37.4832,127.024,56.4448,1.2313,5586.230469,29.3,23.7
19,2013-07-23,25.7,24.5,65.09233093,95.85041046,27.38897308,23.39050765,12.30891796,51.77706639,0.735397369,0.499428795,0.12030553,0.261114097,2.118336002,0.157386005,0,0,37.5776,126.938,75.0924,1.7678,5623.189941,28.4,22.3
20,2013-07-23,26.2,24.7,75.97396851,99.96416473,26.58357976,21.91673189,16.476602,63.20293816,0.728956819,0.453308707,0.089133526,0.22949482,3.411111556,0.217066061,0,0,37.6181,127.004,146.554,4.7296,5667.54541,28.3,22.7
21,2013-07-23,26.3,24.5,55.73361588,94.82674408,28.85249654,23.91479393,12.42043368,34.25818549,0.701069086,0.516487087,0.098927221,0.186345375,2.236060058,0.219762266,0,0,37.5507,127.04,26.298,0.5721,5587.296875,27.1,23.1
22,2013-07-23,27.1,24.6,60.92048645,93.81321716,28.32077094,23.88369616,11.90925916,82.7656846,0.633207264,0.461820802,0.089743612,0.148293806,1.229075032,1.357341131,0,0,37.5102,127.086,21.9668,0.1332,5578.788086,29.4,23.6
23,2013-07-23,26.8,25.1,69.09137726,95.06655884,27.05983178,23.79770371,11.98043984,82.24880568,0.672048904,0.45207222,0.062735978,0.235469752,1.427113307,0.133668582,0,0,37.5372,126.891,15.5876,0.1554,5578.04541,28.8,23.8
24,2013-07-23,26.9,25.1,63.5668335,94.43574524,27.84477067,23.86945859,11.99762062,53.36413137,0.704060805,0.46851788,0.062860787,0.246514979,1.297909372,0.06416889,0,0,37.5237,126.909,17.2956,0.2223,5575.988281,28.4,23.8
25,2013-07-23,26.8,25.1,56.85725021,94.2885437,28.7360151,24.00908192,12.09795709,38.02380065,0.703141658,0.537184898,0.08095902,0.236161192,1.96010616,0.136218766,0,0,37.5237,126.97,19.5844,0.2713,5582.90332,28.4,23.7
1,2013-07-24,25,20.5,62.97404861,95.61079407,26.84568806,21.43428019,9.610958477,78.3179771,0.259830888,0.196463536,0.032211845,0.14528721,0,0,0,0,37.6046,126.991,212.335,2.785,5710.657227,27.7,20.1
2,2013-07-24,29,22.7,51.34027481,88.06150055,29.30859867,23.03585361,8.288173715,58.03494408,0.177256178,0.144382392,0.012299497,0.055556394,0,0,0,0,37.6046,127.032,44.7624,0.5141,5578.307617,30.7,21.5
3,2013-07-24,27.1,23.6,43.84685135,84.42510223,30.38555693,23.50121259,8.525912364,12.66282728,0.252255585,0.185309185,0.017746878,0.089722612,0,0,0,0,37.5776,127.058,33.3068,0.2661,5572.717285,31,22.8
4,2013-07-24,28.5,24,57.70152664,93.60681915,28.55707831,22.12576695,6.574713896,92.51364792,0.160765439,0.041394062,0.010754324,0.050721799,0,0,0,0,37.645,127.022,45.716,2.5348,5565.044434,31,23.3
5,2013-07-24,28.6,24.5,53.89734268,91.29296112,29.03519312,22.7382384,8.082504511,139.5036685,0.227661746,0.169447881,0.013076861,0.08980322,0,0,0,0,37.5507,127.135,35.038,0.5055,5566.146973,31.2,23.2
6,2013-07-24,27.8,24.2,51.06532288,87.6856308,29.46426903,23.218611,8.269968629,50.14939602,0.247814876,0.220854266,0.035683962,0.126843496,0,0,0,0,37.5102,127.042,54.6384,0.1457,5580.291504,31.2,23
7,2013-07-24,27.4,23.4,75.58842468,94.35573578,26.24919798,22.63321325,6.769630988,121.9435399,0.251246745,0.255541934,0.066967788,0.210094788,0,0,0,0,37.5776,126.838,12.37,0.0985,5557.116699,30.1,23
8,2013-07-24,27.5,23.7,63.33701324,91.68138886,28.04958847,22.64322013,7.784015357,43.4228935,0.269660463,0.204194069,0.077777064,0.206764164,0,0,0,0,37.4697,126.91,52.518,1.5629,5567.564453,30.7,22.9
9,2013-07-24,27.9,23.1,71.93681335,93.95243835,26.84418883,22.32763732,7.333763957,90.69498179,0.20924864,0.223529389,0.088773147,0.204663294,0,0,0,0,37.4967,126.826,50.9312,0.4125,5585.90918,30.4,21.8
10,2013-07-24,26,22.5,65.68763733,94.96535492,26.84454841,21.475203,9.12309887,62.97955746,0.207931405,0.169323552,0.047783498,0.182568687,0,0,0,0,37.4562,126.955,208.507,5.1782,5570.72168,28.9,21.8
11,2013-07-24,28.1,24.3,45.74081802,86.15847015,30.26663929,23.49332687,8.14050285,59.38271459,0.257766847,0.203836764,0.022918951,0.10685825,0,0,0,0,37.5372,127.085,28.7,0.6233,5575.168457,31.7,23.2
12,2013-07-24,27.9,22.1,50.53188324,88.0965271,28.70371569,22.66163608,8.565542599,25.24907734,0.296314099,0.25175835,0.02983955,0.135277092,0,0,0,0,37.5507,126.988,132.118,0.5931,5629.704102,31.2,21.2
13,2013-07-24,28,24,41.50830841,84.12184906,30.48105891,23.42396962,8.367083609,33.68046276,0.245021741,0.198455724,0.017791806,0.092892345,0,0,0,0,37.5776,127.083,59.8324,2.6865,5564.081543,31.6,23.2
14,2013-07-24,27.9,23.3,56.83401489,88.9342041,28.98312,23.12965187,8.07699585,12.68727616,0.284023222,0.22945921,0.071304358,0.184177193,0,0,0,0,37.4967,126.927,30.968,0.618,5564.984375,30.3,22.5
15,2013-07-24,28.2,22.8,58.73727798,87.85809326,28.50968342,23.2553757,7.690847377,27.65275149,0.29076686,0.272953192,0.047928995,0.171531341,0,0,0,0,37.5507,126.937,30.0464,0.8552,5578.1875,30.2,22
16,2013-07-24,27.4,22.7,62.46504974,92.91571808,27.98777664,22.49572848,7.774321496,95.36429147,0.223349502,0.163866359,0.037362634,0.140499763,0,0,0,0,37.4697,126.995,82.2912,2.2579,5556.628906,29.8,21.3
17,2013-07-24,28.8,23.4,53.67190552,88.67958069,28.93126794,22.69518265,8.288334846,144.6024935,0.215320542,0.099559605,0.016058143,0.046017456,0,0,0,0,37.6181,127.099,53.4712,0.697,5579.674805,30.5,22.6
18,2013-07-24,28.1,24.1,58.49596024,90.71250153,28.37832184,22.79356059,7.25849998,101.0450113,0.241185055,0.184779174,0.038844541,0.130183425,0,0,0,0,37.4832,127.024,56.4448,1.2313,5567.336914,31.6,23.1
19,2013-07-24,27.5,22.3,61.14771652,89.16993713,27.95836842,22.83619535,7.442955673,39.23675553,0.298006581,0.26642852,0.056519233,0.190197753,0,0,0,0,37.5776,126.938,75.0924,1.7678,5604.878906,30.2,22.1
20,2013-07-24,27.6,22.9,62.32436752,97.00519562,27.24174847,21.5031079,10.1664901,82.44636926,0.203365942,0.127916745,0.011260271,0.061987644,0,0,0,0,37.6181,127.004,146.554,4.7296,5649.462891,29.6,22.6
21,2013-07-24,26.6,23.6,43.85498047,86.02246857,30.41905418,23.41834114,8.511707743,13.70949658,0.274139524,0.192813569,0.027045105,0.101404132,0,0,0,0,37.5507,127.04,26.298,0.5721,5568.829102,30.2,22.6
22,2013-07-24,29.1,24.1,53.40615463,89.35458374,29.33097381,23.04124474,7.679524322,89.70536327,0.247672286,0.19937911,0.032266195,0.109437552,0,0,0,0,37.5102,127.086,21.9668,0.1332,5560.20166,31.7,23
23,2013-07-24,28.8,24.1,67.60480499,92.0459137,27.25419405,22.96507283,7.131187538,78.48933919,0.277912721,0.241034289,0.068783978,0.198963601,0,0,0,0,37.5372,126.891,15.5876,0.1554,5559.503418,31.4,23.2
24,2013-07-24,27.8,24,61.26266098,89.62688446,28.28198794,23.11192358,7.521948397,41.03588716,0.280719254,0.237900297,0.068600958,0.182663195,0,0,0,0,37.5237,126.909,17.2956,0.2223,5557.387695,31.2,23.3
25,2013-07-24,27.8,23.8,49.92533112,86.73906708,29.77947579,23.4202939,8.009336293,18.48560119,0.290838304,0.24859836,0.04477977,0.141305296,0,0,0,0,37.5237,126.97,19.5844,0.2713,5564.44043,31.5,23
1,2013-07-25,27.2,20.1,56.36392593,97.09764099,29.07942833,22.47706098,7.198420654,81.02690638,0.101721309,0.163760202,0.037297234,0.039585502,0,0,0,0,37.6046,126.991,212.335,2.785,5691.504395,29.1,20.6
2,2013-07-25,30,22.1,49.61863709,91.38059998,31.33161074,23.9517155,6.063868562,55.96240646,0.088199343,0.119333447,0.053377963,0.028081812,0,0,0,0,37.6046,127.032,44.7624,0.5141,5558.630371,31.9,21.7
3,2013-07-25,NaN,NaN,43.80979919,86.97277832,32.29336951,24.7255697,6.998411834,12.9135241,0.139797642,0.107686708,0.068821673,0.015786648,0,0,0,0,37.5776,127.058,33.3068,0.2661,5553.048828,31.3,23.3
4,2013-07-25,30.8,23.4,57.56429291,96.96096802,30.36309158,22.32299819,5.497022822,85.10120808,0.083236047,0.135326545,0.044959972,0.068018646,0,0,0,0,37.645,127.022,45.716,2.5348,5545.169922,32.1,23.3
5,2013-07-25,30.7,23.2,51.02987289,94.56241608,30.9478728,24.2752983,5.857206106,126.1880747,0.207654986,0.206775819,0.128486224,0.01525074,0,0,0,0,37.5507,127.135,35.038,0.5055,5546.319336,31.9,22.8
6,2013-07-25,30.5,23.1,43.81999588,88.61808014,31.59095336,24.84768474,7.135130266,55.72762918,0.139542001,0.155683535,0.019336732,0.006841316,0,0,0,0,37.5102,127.042,54.6384,0.1457,5560.45752,32,24.5
7,2013-07-25,29.7,23.1,62.27691269,95.81170654,28.84600641,23.81929573,5.072550704,132.0038838,0.238525791,0.184225322,0.026067949,0.011822821,0,0,0,0,37.5776,126.838,12.37,0.0985,5537.37207,31,23
8,2013-07-25,30.3,23,52.22525406,92.44346619,30.42137699,23.40133,6.19608137,47.99530333,0.216937797,0.174504636,0.026984165,0.020431059,0,0,0,0,37.4697,126.91,52.518,1.5629,5547.546875,30.8,23.5
9,2013-07-25,30,21.9,59.79662323,95.53846741,29.19294857,23.19978181,5.757083029,99.64766373,0.228239622,0.205499652,0.003340124,0.014391056,0,0,0,0,37.4967,126.826,50.9312,0.4125,5566.230469,31.2,22.7
10,2013-07-25,28.9,22.1,56.23986435,94.18634033,28.90706275,23.01562371,6.782315085,67.36652319,0.158687323,0.110498971,0.034246077,0.00985908,0,0,0,0,37.4562,126.955,208.507,5.1782,5549.060059,31.1,22.6
11,2013-07-25,30.9,23.4,43.08385086,89.86297607,32.05658535,25.02991069,7.065850576,61.44497641,0.170567389,0.192555077,0.061718673,0.008100193,0,0,0,0,37.5372,127.085,28.7,0.6233,5555.624512,32.2,24.7
12,2013-07-25,30.8,21.2,46.2031517,90.36296082,30.74077537,24.41612144,7.077745845,27.51760161,0.176930644,0.125420868,0.029310504,0.029264455,0,0,0,0,37.5507,126.988,132.118,0.5931,5609.790039,31.5,21.7
13,2013-07-25,30.8,23.4,43.42567825,89.06378937,32.14681247,24.45369665,6.743516992,32.59350852,0.16152941,0.148300123,0.116263089,0.015868415,0,0,0,0,37.5776,127.083,59.8324,2.6865,5544.030273,32.3,24.2
14,2013-07-25,30,22.6,45.92856979,89.93386841,31.39989968,24.5599655,6.738003671,14.5140601,0.177304552,0.166049781,0.010142314,0.017198301,0,0,0,0,37.4967,126.927,30.968,0.618,5545.18457,31.3,23.6
15,2013-07-25,29.2,22.3,48.26812363,91.67184448,30.98556991,24.70179783,6.557587614,30.96006862,0.171514803,0.159309289,0.016551891,0.031336451,0,0,0,0,37.5507,126.937,30.0464,0.8552,5558.664551,30.5,22.5
16,2013-07-25,29.5,21.7,54.1091156,93.48030853,30.01267809,23.80011388,6.454214603,100.8046068,0.121049308,0.077901268,0.037001976,0.007960911,0,0,0,0,37.4697,126.995,82.2912,2.2579,5536.100586,31,22
